*XX*XOXX
*XXX*XOO
OXXXXX*O
XXXXX*OO
XO*XXX*X
*OOOX*XO
*O*XXO**
*OX*XX**
Node,Depth,Value,Alpha,Beta
a1,2,69,165,Infinity
h7,3,49,165,Infinity
a1,2,69,165,Infinity
a8,3,90,165,Infinity
a1,2,90,165,Infinity
g7,1,90,165,Infinity
root,0,165,165,Infinity
h7,1,Infinity,165,Infinity
a1,2,-Infinity,165,Infinity
a2,3,41,165,Infinity
a1,2,41,165,Infinity
g3,3,29,165,Infinity
a1,2,41,165,Infinity
e4,3,91,165,Infinity
a1,2,91,165,Infinity
c5,3,109,165,Infinity
a1,2,109,165,Infinity
g5,3,86,165,Infinity
a1,2,109,165,Infinity
a6,3,57,165,Infinity
a1,2,109,165,Infinity
f6,3,80,165,Infinity
a1,2,109,165,Infinity
c7,3,69,165,Infinity
a1,2,109,165,Infinity
g7,3,49,165,Infinity
a1,2,109,165,Infinity
a8,3,130,165,Infinity
a1,2,130,165,Infinity
g8,3,65,165,Infinity
a1,2,130,165,Infinity
h7,1,130,165,Infinity
root,0,165,165,Infinity
a8,1,Infinity,165,Infinity
a1,2,-Infinity,165,Infinity
a2,3,82,165,Infinity
a1,2,82,165,Infinity
g3,3,70,165,Infinity
a1,2,82,165,Infinity
e4,3,132,165,Infinity
a1,2,132,165,Infinity
c5,3,150,165,Infinity
a1,2,150,165,Infinity
g5,3,127,165,Infinity
a1,2,150,165,Infinity
a6,3,124,165,Infinity
a1,2,150,165,Infinity
f6,3,121,165,Infinity
a1,2,150,165,Infinity
c7,3,110,165,Infinity
a1,2,150,165,Infinity
g7,3,90,165,Infinity
a1,2,150,165,Infinity
h7,3,130,165,Infinity
a1,2,150,165,Infinity
g8,3,106,165,Infinity
a1,2,150,165,Infinity
a8,1,150,165,Infinity
root,0,165,165,Infinity
g8,1,Infinity,165,Infinity
a1,2,-Infinity,165,Infinity
a2,3,17,165,Infinity
a1,2,17,165,Infinity
g3,3,5,165,Infinity
a1,2,17,165,Infinity
e4,3,67,165,Infinity
a1,2,67,165,Infinity
c5,3,85,165,Infinity
a1,2,85,165,Infinity
g5,3,62,165,Infinity
a1,2,85,165,Infinity
a6,3,33,165,Infinity
a1,2,85,165,Infinity
c7,3,45,165,Infinity
a1,2,85,165,Infinity
h7,3,65,165,Infinity
a1,2,85,165,Infinity
a8,3,106,165,Infinity
a1,2,106,165,Infinity
g8,1,106,165,Infinity
root,0,165,165,Infinity
