OO*XXX*O
*****O*O
***OXO*O
OO**XO*O
OX**XXOO
**OO*X*O
*O**XX**
XXX**XXX
Node,Depth,Value,Alpha,Beta
c2,2,-12,-7,17
d8,3,-21,-7,17
c2,2,-12,-7,17
c5,1,-12,-7,17
root,0,-7,-7,Infinity
d5,1,Infinity,-7,Infinity
g1,2,-Infinity,-7,Infinity
c1,3,27,-7,Infinity
g1,2,27,27,Infinity
d2,3,0,27,Infinity
g1,2,27,27,Infinity
e2,3,0,27,Infinity
g1,2,27,27,Infinity
h2,3,15,27,Infinity
g1,2,27,27,Infinity
c5,3,-7,27,Infinity
g1,2,27,27,Infinity
b6,3,-15,27,Infinity
g1,2,27,27,Infinity
g7,3,-15,27,Infinity
g1,2,27,27,Infinity
d8,3,9,27,Infinity
g1,2,27,27,Infinity
d5,1,27,-7,27
g2,2,-Infinity,-7,27
d2,3,28,-7,27
g2,2,28,-7,27
d5,1,27,-7,27
b3,2,-Infinity,-7,27
c2,3,-23,-7,27
b3,2,-23,-7,27
d2,3,-6,-7,27
b3,2,-6,-6,27
e2,3,-6,-6,27
b3,2,-6,-6,27
h2,3,9,-6,27
b3,2,9,9,27
c3,3,-10,9,27
b3,2,9,9,27
c4,3,-13,9,27
b3,2,9,9,27
d4,3,-3,9,27
b3,2,9,9,27
c5,3,-13,9,27
b3,2,9,9,27
g7,3,-21,9,27
b3,2,9,9,27
d8,3,3,9,27
b3,2,9,9,27
d5,1,9,-7,9
c3,2,-Infinity,-7,9
c2,3,-32,-7,9
c3,2,-32,-7,9
d2,3,-17,-7,9
c3,2,-17,-7,9
e2,3,-31,-7,9
c3,2,-17,-7,9
h2,3,-16,-7,9
c3,2,-16,-7,9
b3,3,-10,-7,9
c3,2,-10,-7,9
d4,3,-28,-7,9
c3,2,-10,-7,9
c5,3,-38,-7,9
c3,2,-10,-7,9
b6,3,-46,-7,9
c3,2,-10,-7,9
g7,3,-46,-7,9
c3,2,-10,-7,9
d8,3,-22,-7,9
c3,2,-10,-7,9
d5,1,-10,-7,9
root,0,-7,-7,Infinity
b6,1,Infinity,-7,Infinity
g1,2,-Infinity,-7,Infinity
c1,3,9,-7,Infinity
g1,2,9,9,Infinity
d2,3,-18,9,Infinity
g1,2,9,9,Infinity
h2,3,-3,9,Infinity
g1,2,9,9,Infinity
d4,3,-23,9,Infinity
g1,2,9,9,Infinity
d5,3,-15,9,Infinity
g1,2,9,9,Infinity
g6,3,-19,9,Infinity
g1,2,9,9,Infinity
d8,3,-9,9,Infinity
g1,2,9,9,Infinity
b6,1,9,-7,9
c2,2,-Infinity,-7,9
d2,3,-38,-7,9
c2,2,-38,-7,9
h2,3,-23,-7,9
c2,2,-23,-7,9
c3,3,-20,-7,9
c2,2,-20,-7,9
d4,3,-35,-7,9
c2,2,-20,-7,9
d5,3,-35,-7,9
c2,2,-20,-7,9
g6,3,-39,-7,9
c2,2,-20,-7,9
d8,3,-29,-7,9
c2,2,-20,-7,9
b6,1,-20,-7,9
root,0,-7,-7,Infinity
g6,1,Infinity,-7,Infinity
g1,2,-Infinity,-7,Infinity
c1,3,23,-7,Infinity
g1,2,23,23,Infinity
d2,3,-4,23,Infinity
g1,2,23,23,Infinity
e2,3,-4,23,Infinity
g1,2,23,23,Infinity
h2,3,11,23,Infinity
g1,2,23,23,Infinity
c5,3,-11,23,Infinity
g1,2,23,23,Infinity
d5,3,-9,23,Infinity
g1,2,23,23,Infinity
b6,3,-19,23,Infinity
g1,2,23,23,Infinity
e6,3,9,23,Infinity
g1,2,23,23,Infinity
d8,3,5,23,Infinity
g1,2,23,23,Infinity
e8,3,-11,23,Infinity
g1,2,23,23,Infinity
g6,1,23,-7,23
b3,2,-Infinity,-7,23
c2,3,-27,-7,23
b3,2,-27,-7,23
d2,3,-10,-7,23
b3,2,-10,-7,23
e2,3,-10,-7,23
b3,2,-10,-7,23
h2,3,5,-7,23
b3,2,5,5,23
c3,3,-14,5,23
b3,2,5,5,23
c4,3,-17,5,23
b3,2,5,5,23
d4,3,-7,5,23
b3,2,5,5,23
c5,3,-17,5,23
b3,2,5,5,23
d5,3,-15,5,23
b3,2,5,5,23
e6,3,3,5,23
b3,2,5,5,23
d8,3,-1,5,23
b3,2,5,5,23
e8,3,-17,5,23
b3,2,5,5,23
g6,1,5,-7,5
c3,2,-Infinity,-7,5
c2,3,-36,-7,5
c3,2,-36,-7,5
d2,3,-21,-7,5
c3,2,-21,-7,5
e2,3,-35,-7,5
c3,2,-21,-7,5
h2,3,-20,-7,5
c3,2,-20,-7,5
b3,3,-14,-7,5
c3,2,-14,-7,5
d4,3,-32,-7,5
c3,2,-14,-7,5
c5,3,-42,-7,5
c3,2,-14,-7,5
d5,3,-40,-7,5
c3,2,-14,-7,5
b6,3,-50,-7,5
c3,2,-14,-7,5
e6,3,-22,-7,5
c3,2,-14,-7,5
d8,3,-26,-7,5
c3,2,-14,-7,5
e8,3,-42,-7,5
c3,2,-14,-7,5
g6,1,-14,-7,5
root,0,-7,-7,Infinity
d8,1,Infinity,-7,Infinity
g1,2,-Infinity,-7,Infinity
c1,3,33,-7,Infinity
g1,2,33,33,Infinity
d2,3,6,33,Infinity
g1,2,33,33,Infinity
h2,3,21,33,Infinity
g1,2,33,33,Infinity
d4,3,1,33,Infinity
g1,2,33,33,Infinity
c5,3,-1,33,Infinity
g1,2,33,33,Infinity
d5,3,9,33,Infinity
g1,2,33,33,Infinity
b6,3,-9,33,Infinity
g1,2,33,33,Infinity
g6,3,5,33,Infinity
g1,2,33,33,Infinity
g7,3,-31,33,Infinity
g1,2,33,33,Infinity
d8,1,33,-7,33
c2,2,-Infinity,-7,33
d2,3,-14,-7,33
c2,2,-14,-7,33
h2,3,1,-7,33
c2,2,1,1,33
c3,3,4,1,33
c2,2,4,4,33
d4,3,-11,4,33
c2,2,4,4,33
c5,3,-21,4,33
c2,2,4,4,33
d5,3,-11,4,33
c2,2,4,4,33
b6,3,-29,4,33
c2,2,4,4,33
g6,3,-15,4,33
c2,2,4,4,33
g7,3,-51,4,33
c2,2,4,4,33
d8,1,4,-7,4
g2,2,-Infinity,-7,4
d2,3,0,-7,4
g2,2,0,0,4
h2,3,-33,0,4
g2,2,0,0,4
g3,3,13,0,4
g2,2,13,0,4
d8,1,4,-7,4
b3,2,-Infinity,-7,4
c2,3,-17,-7,4
b3,2,-17,-7,4
d2,3,0,-7,4
b3,2,0,0,4
h2,3,15,0,4
b3,2,15,0,4
d8,1,4,-7,4
c3,2,-Infinity,-7,4
d2,3,-11,-7,4
c3,2,-11,-7,4
h2,3,-10,-7,4
c3,2,-10,-7,4
b3,3,-4,-7,4
c3,2,-4,-4,4
d4,3,-22,-4,4
c3,2,-4,-4,4
c5,3,-32,-4,4
c3,2,-4,-4,4
d5,3,-22,-4,4
c3,2,-4,-4,4
b6,3,-40,-4,4
c3,2,-4,-4,4
g7,3,-62,-4,4
c3,2,-4,-4,4
d8,1,-4,-7,-4
g3,2,-Infinity,-7,-4
d2,3,-12,-7,-4
g3,2,-12,-7,-4
h2,3,-5,-7,-4
g3,2,-5,-5,-4
d4,3,-25,-5,-4
g3,2,-5,-5,-4
c5,3,-27,-5,-4
g3,2,-5,-5,-4
d5,3,-17,-5,-4
g3,2,-5,-5,-4
b6,3,-35,-5,-4
g3,2,-5,-5,-4
g6,3,-21,-5,-4
g3,2,-5,-5,-4
g7,3,-57,-5,-4
g3,2,-5,-5,-4
d8,1,-5,-7,-5
g4,2,-Infinity,-7,-5
d2,3,-7,-7,-5
g4,2,-7,-7,-5
h2,3,0,-7,-5
g4,2,0,-7,-5
d8,1,-5,-7,-5
c5,2,-Infinity,-7,-5
d2,3,-16,-7,-5
c5,2,-16,-7,-5
h2,3,-1,-7,-5
c5,2,-1,-7,-5
d8,1,-5,-7,-5
d5,2,-Infinity,-7,-5
d2,3,24,-7,-5
d5,2,24,-7,-5
d8,1,-5,-7,-5
a6,2,-Infinity,-7,-5
d2,3,30,-7,-5
a6,2,30,-7,-5
d8,1,-5,-7,-5
b6,2,-Infinity,-7,-5
d2,3,42,-7,-5
b6,2,42,-7,-5
d8,1,-5,-7,-5
c7,2,-Infinity,-7,-5
d2,3,-14,-7,-5
c7,2,-14,-7,-5
h2,3,1,-7,-5
c7,2,1,-7,-5
d8,1,-5,-7,-5
d7,2,-Infinity,-7,-5
d2,3,-15,-7,-5
d7,2,-15,-7,-5
h2,3,0,-7,-5
d7,2,0,-7,-5
d8,1,-5,-7,-5
g7,2,-Infinity,-7,-5
d2,3,0,-7,-5
g7,2,0,-7,-5
d8,1,-5,-7,-5
h7,2,-Infinity,-7,-5
d2,3,-30,-7,-5
h7,2,-30,-7,-5
d4,3,-27,-7,-5
h7,2,-27,-7,-5
c5,3,-37,-7,-5
h7,2,-27,-7,-5
d5,3,-27,-7,-5
h7,2,-27,-7,-5
b6,3,-45,-7,-5
h7,2,-27,-7,-5
g6,3,-31,-7,-5
h7,2,-27,-7,-5
g7,3,-67,-7,-5
h7,2,-27,-7,-5
d8,1,-27,-7,-5
root,0,-7,-7,Infinity
