XOXO*XOO
*XX*O**X
**XXX*XO
*XO*XOOX
*X*O*O*O
*X*XOO*O
OXO*OOOO
OOX***X*
Node,Depth,Value,Alpha,Beta
e5,3,-54,-13,Infinity
e1,2,-13,-13,Infinity
g5,3,-29,-13,Infinity
e1,2,-13,-13,Infinity
c6,3,-29,-13,Infinity
e1,2,-13,-13,Infinity
g6,3,-50,-13,Infinity
e1,2,-13,-13,Infinity
d7,3,-101,-13,Infinity
e1,2,-13,-13,Infinity
d8,3,-30,-13,Infinity
e1,2,-13,-13,Infinity
f8,3,-74,-13,Infinity
e1,2,-13,-13,Infinity
h8,1,-13,-13,Infinity
root,0,-13,-13,Infinity
