XOOXOX*X
OOX*XXXX
O***OX*O
XO*XXOOX
*OXXO*XX
O*X**OO*
X*X**XOO
*X*XOO*X
Node,Depth,Value,Alpha,Beta
e6,3,187,244,329
h1,2,209,244,329
h6,3,175,244,329
h1,2,209,244,329
e7,3,194,244,329
h1,2,209,244,329
g8,3,147,244,329
h1,2,209,244,329
a5,1,209,244,329
root,0,244,244,Infinity
f5,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,339,244,Infinity
g1,2,339,339,Infinity
d2,3,281,339,Infinity
g1,2,339,339,Infinity
c3,3,235,339,Infinity
g1,2,339,339,Infinity
d3,3,288,339,Infinity
g1,2,339,339,Infinity
g3,3,266,339,Infinity
g1,2,339,339,Infinity
c4,3,274,339,Infinity
g1,2,339,339,Infinity
a5,3,292,339,Infinity
g1,2,339,339,Infinity
h6,3,260,339,Infinity
g1,2,339,339,Infinity
g8,3,240,339,Infinity
g1,2,339,339,Infinity
f5,1,339,244,339
h1,2,-Infinity,244,339
d2,3,198,244,339
h1,2,198,244,339
c3,3,152,244,339
h1,2,198,244,339
d3,3,205,244,339
h1,2,205,244,339
g3,3,183,244,339
h1,2,205,244,339
c4,3,191,244,339
h1,2,205,244,339
a5,3,209,244,339
h1,2,209,244,339
h6,3,177,244,339
h1,2,209,244,339
g8,3,157,244,339
h1,2,209,244,339
f5,1,209,244,339
root,0,244,244,Infinity
e6,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,317,244,Infinity
g1,2,317,317,Infinity
d2,3,267,317,Infinity
g1,2,317,317,Infinity
c3,3,213,317,Infinity
g1,2,317,317,Infinity
d3,3,266,317,Infinity
g1,2,317,317,Infinity
g3,3,252,317,Infinity
g1,2,317,317,Infinity
c4,3,252,317,Infinity
g1,2,317,317,Infinity
a5,3,270,317,Infinity
g1,2,317,317,Infinity
f5,3,280,317,Infinity
g1,2,317,317,Infinity
h6,3,252,317,Infinity
g1,2,317,317,Infinity
e7,3,265,317,Infinity
g1,2,317,317,Infinity
g8,3,218,317,Infinity
g1,2,317,317,Infinity
e6,1,317,244,317
h1,2,-Infinity,244,317
d2,3,184,244,317
h1,2,184,244,317
c3,3,130,244,317
h1,2,184,244,317
d3,3,183,244,317
h1,2,184,244,317
g3,3,169,244,317
h1,2,184,244,317
c4,3,169,244,317
h1,2,184,244,317
a5,3,187,244,317
h1,2,187,244,317
f5,3,197,244,317
h1,2,197,244,317
h6,3,169,244,317
h1,2,197,244,317
e7,3,182,244,317
h1,2,197,244,317
g8,3,135,244,317
h1,2,197,244,317
e6,1,197,244,317
root,0,244,244,Infinity
h6,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,305,244,Infinity
g1,2,305,305,Infinity
d2,3,255,305,Infinity
g1,2,305,305,Infinity
c3,3,201,305,Infinity
g1,2,305,305,Infinity
d3,3,254,305,Infinity
g1,2,305,305,Infinity
g3,3,232,305,Infinity
g1,2,305,305,Infinity
c4,3,240,305,Infinity
g1,2,305,305,Infinity
a5,3,258,305,Infinity
g1,2,305,305,Infinity
f5,3,260,305,Infinity
g1,2,305,305,Infinity
e6,3,252,305,Infinity
g1,2,305,305,Infinity
e7,3,253,305,Infinity
g1,2,305,305,Infinity
g8,3,206,305,Infinity
g1,2,305,305,Infinity
h6,1,305,244,305
h1,2,-Infinity,244,305
d2,3,172,244,305
h1,2,172,244,305
c3,3,118,244,305
h1,2,172,244,305
d3,3,171,244,305
h1,2,172,244,305
g3,3,149,244,305
h1,2,172,244,305
c4,3,157,244,305
h1,2,172,244,305
a5,3,175,244,305
h1,2,175,244,305
f5,3,177,244,305
h1,2,177,244,305
e6,3,169,244,305
h1,2,177,244,305
e7,3,170,244,305
h1,2,177,244,305
g8,3,123,244,305
h1,2,177,244,305
h6,1,177,244,305
root,0,244,244,Infinity
e7,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,324,244,Infinity
g1,2,324,324,Infinity
d2,3,274,324,Infinity
g1,2,324,324,Infinity
c3,3,220,324,Infinity
g1,2,324,324,Infinity
d3,3,273,324,Infinity
g1,2,324,324,Infinity
g3,3,251,324,Infinity
g1,2,324,324,Infinity
c4,3,259,324,Infinity
g1,2,324,324,Infinity
a5,3,277,324,Infinity
g1,2,324,324,Infinity
f5,3,273,324,Infinity
g1,2,324,324,Infinity
e6,3,265,324,Infinity
g1,2,324,324,Infinity
h6,3,245,324,Infinity
g1,2,324,324,Infinity
g8,3,225,324,Infinity
g1,2,324,324,Infinity
e7,1,324,244,324
h1,2,-Infinity,244,324
d2,3,191,244,324
h1,2,191,244,324
c3,3,137,244,324
h1,2,191,244,324
d3,3,190,244,324
h1,2,191,244,324
g3,3,168,244,324
h1,2,191,244,324
c4,3,176,244,324
h1,2,191,244,324
a5,3,194,244,324
h1,2,194,244,324
f5,3,190,244,324
h1,2,194,244,324
e6,3,182,244,324
h1,2,194,244,324
h6,3,162,244,324
h1,2,194,244,324
g8,3,142,244,324
h1,2,194,244,324
e7,1,194,244,324
root,0,244,244,Infinity
g8,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,277,244,Infinity
g1,2,277,277,Infinity
d2,3,227,277,Infinity
g1,2,277,277,Infinity
c3,3,173,277,Infinity
g1,2,277,277,Infinity
d3,3,226,277,Infinity
g1,2,277,277,Infinity
g3,3,204,277,Infinity
g1,2,277,277,Infinity
c4,3,212,277,Infinity
g1,2,277,277,Infinity
a5,3,230,277,Infinity
g1,2,277,277,Infinity
f5,3,240,277,Infinity
g1,2,277,277,Infinity
e6,3,232,277,Infinity
g1,2,277,277,Infinity
h6,3,206,277,Infinity
g1,2,277,277,Infinity
e7,3,225,277,Infinity
g1,2,277,277,Infinity
g8,1,277,244,277
h1,2,-Infinity,244,277
d2,3,144,244,277
h1,2,144,244,277
c3,3,90,244,277
h1,2,144,244,277
d3,3,143,244,277
h1,2,144,244,277
g3,3,121,244,277
h1,2,144,244,277
c4,3,129,244,277
h1,2,144,244,277
a5,3,147,244,277
h1,2,147,244,277
f5,3,157,244,277
h1,2,157,244,277
e6,3,149,244,277
h1,2,157,244,277
h6,3,123,244,277
h1,2,157,244,277
e7,3,142,244,277
h1,2,157,244,277
g8,1,157,244,277
root,0,244,244,Infinity
