**XOX*XX
X*OXXOX*
OXOOXX*O
OX*XXX*O
O*OXXOOX
OOOOO**O
OO***XOO
OXXXX**X
Node,Depth,Value,Alpha,Beta
b1,2,-36,-19,Infinity
f1,3,-147,-19,Infinity
b1,2,-36,-19,Infinity
b2,3,-177,-19,Infinity
b1,2,-36,-19,Infinity
h2,3,-175,-19,Infinity
b1,2,-36,-19,Infinity
g3,3,-85,-19,Infinity
b1,2,-36,-19,Infinity
c4,3,-115,-19,Infinity
b1,2,-36,-19,Infinity
g4,3,-114,-19,Infinity
b1,2,-36,-19,Infinity
a6,3,-87,-19,Infinity
b1,2,-36,-19,Infinity
f6,3,-112,-19,Infinity
b1,2,-36,-19,Infinity
c7,3,-109,-19,Infinity
b1,2,-36,-19,Infinity
d7,3,-108,-19,Infinity
b1,2,-36,-19,Infinity
e7,3,-130,-19,Infinity
b1,2,-36,-19,Infinity
f8,3,-87,-19,Infinity
b1,2,-36,-19,Infinity
g8,3,-135,-19,Infinity
b1,2,-36,-19,Infinity
b5,1,-36,-19,Infinity
root,0,-19,-19,Infinity
a6,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,13,-19,Infinity
b1,2,13,13,Infinity
f1,3,-98,13,Infinity
b1,2,13,13,Infinity
b2,3,-114,13,Infinity
b1,2,13,13,Infinity
h2,3,-126,13,Infinity
b1,2,13,13,Infinity
g3,3,-36,13,Infinity
b1,2,13,13,Infinity
c4,3,-72,13,Infinity
b1,2,13,13,Infinity
g4,3,-65,13,Infinity
b1,2,13,13,Infinity
f6,3,-63,13,Infinity
b1,2,13,13,Infinity
e7,3,-81,13,Infinity
b1,2,13,13,Infinity
f8,3,-38,13,Infinity
b1,2,13,13,Infinity
g8,3,-86,13,Infinity
b1,2,13,13,Infinity
a6,1,13,-19,13
f1,2,-Infinity,-19,13
a1,3,5,-19,13
f1,2,5,5,13
b1,3,-70,5,13
f1,2,5,5,13
h2,3,-154,5,13
f1,2,5,5,13
g3,3,-52,5,13
f1,2,5,5,13
c4,3,-80,5,13
f1,2,5,5,13
g4,3,-73,5,13
f1,2,5,5,13
f6,3,-71,5,13
f1,2,5,5,13
e7,3,-89,5,13
f1,2,5,5,13
f8,3,-46,5,13
f1,2,5,5,13
g8,3,-94,5,13
f1,2,5,5,13
a6,1,5,-19,5
b2,2,-Infinity,-19,5
a1,3,23,-19,5
b2,2,23,-19,5
a6,1,5,-19,5
h2,2,-Infinity,-19,5
a1,3,-15,-19,5
h2,2,-15,-15,5
b1,3,-90,-15,5
h2,2,-15,-15,5
f1,3,-84,-15,5
h2,2,-15,-15,5
g3,3,-72,-15,5
h2,2,-15,-15,5
c4,3,-100,-15,5
h2,2,-15,-15,5
g4,3,-93,-15,5
h2,2,-15,-15,5
f6,3,-91,-15,5
h2,2,-15,-15,5
e7,3,-109,-15,5
h2,2,-15,-15,5
f8,3,-66,-15,5
h2,2,-15,-15,5
g8,3,-114,-15,5
h2,2,-15,-15,5
a6,1,-15,-19,-15
g3,2,-Infinity,-19,-15
a1,3,17,-19,-15
g3,2,17,-19,-15
a6,1,-15,-19,-15
c4,2,-Infinity,-19,-15
a1,3,-13,-19,-15
c4,2,-13,-19,-15
a6,1,-15,-19,-15
b5,2,-Infinity,-19,-15
a1,3,56,-19,-15
b5,2,56,-19,-15
a6,1,-15,-19,-15
f6,2,-Infinity,-19,-15
a1,3,38,-19,-15
f6,2,38,-19,-15
a6,1,-15,-19,-15
g6,2,-Infinity,-19,-15
a1,3,1,-19,-15
g6,2,1,-19,-15
a6,1,-15,-19,-15
c7,2,-Infinity,-19,-15
a1,3,1,-19,-15
c7,2,1,-19,-15
a6,1,-15,-19,-15
d7,2,-Infinity,-19,-15
a1,3,0,-19,-15
d7,2,0,-19,-15
a6,1,-15,-19,-15
e7,2,-Infinity,-19,-15
a1,3,-16,-19,-15
e7,2,-16,-16,-15
b1,3,-91,-16,-15
e7,2,-16,-16,-15
f1,3,-133,-16,-15
e7,2,-16,-16,-15
h2,3,-155,-16,-15
e7,2,-16,-16,-15
g3,3,-81,-16,-15
e7,2,-16,-16,-15
c4,3,-93,-16,-15
e7,2,-16,-16,-15
g4,3,-94,-16,-15
e7,2,-16,-16,-15
b5,3,-94,-16,-15
e7,2,-16,-16,-15
f6,3,-76,-16,-15
e7,2,-16,-16,-15
d7,3,-100,-16,-15
e7,2,-16,-16,-15
f8,3,-63,-16,-15
e7,2,-16,-16,-15
a6,1,-16,-19,-16
root,0,-16,-16,Infinity
f6,1,Infinity,-16,Infinity
b1,2,-Infinity,-16,Infinity
a1,3,-18,-16,Infinity
b1,2,-18,-16,Infinity
f1,3,-129,-16,Infinity
b1,2,-18,-16,Infinity
b2,3,-145,-16,Infinity
b1,2,-18,-16,Infinity
h2,3,-157,-16,Infinity
b1,2,-18,-16,Infinity
g3,3,-67,-16,Infinity
b1,2,-18,-16,Infinity
c4,3,-97,-16,Infinity
b1,2,-18,-16,Infinity
g4,3,-88,-16,Infinity
b1,2,-18,-16,Infinity
b5,3,-112,-16,Infinity
b1,2,-18,-16,Infinity
a6,3,-63,-16,Infinity
b1,2,-18,-16,Infinity
c7,3,-91,-16,Infinity
b1,2,-18,-16,Infinity
e7,3,-112,-16,Infinity
b1,2,-18,-16,Infinity
f8,3,-77,-16,Infinity
b1,2,-18,-16,Infinity
g8,3,-117,-16,Infinity
b1,2,-18,-16,Infinity
f6,1,-18,-16,Infinity
root,0,-16,-16,Infinity
c7,1,Infinity,-16,Infinity
b1,2,-Infinity,-16,Infinity
a1,3,-15,-16,Infinity
b1,2,-15,-15,Infinity
f1,3,-126,-15,Infinity
b1,2,-15,-15,Infinity
b2,3,-142,-15,Infinity
b1,2,-15,-15,Infinity
h2,3,-154,-15,Infinity
b1,2,-15,-15,Infinity
g3,3,-64,-15,Infinity
b1,2,-15,-15,Infinity
c4,3,-94,-15,Infinity
b1,2,-15,-15,Infinity
g4,3,-93,-15,Infinity
b1,2,-15,-15,Infinity
b5,3,-109,-15,Infinity
b1,2,-15,-15,Infinity
a6,3,-74,-15,Infinity
b1,2,-15,-15,Infinity
f6,3,-91,-15,Infinity
b1,2,-15,-15,Infinity
e7,3,-109,-15,Infinity
b1,2,-15,-15,Infinity
f8,3,-66,-15,Infinity
b1,2,-15,-15,Infinity
g8,3,-114,-15,Infinity
b1,2,-15,-15,Infinity
c7,1,-15,-16,-15
f1,2,-Infinity,-16,-15
a1,3,-23,-16,-15
f1,2,-23,-16,-15
b1,3,-98,-16,-15
f1,2,-23,-16,-15
h2,3,-182,-16,-15
f1,2,-23,-16,-15
g3,3,-80,-16,-15
f1,2,-23,-16,-15
c4,3,-102,-16,-15
f1,2,-23,-16,-15
g4,3,-101,-16,-15
f1,2,-23,-16,-15
b5,3,-117,-16,-15
f1,2,-23,-16,-15
a6,3,-82,-16,-15
f1,2,-23,-16,-15
f6,3,-99,-16,-15
f1,2,-23,-16,-15
e7,3,-117,-16,-15
f1,2,-23,-16,-15
f8,3,-74,-16,-15
f1,2,-23,-16,-15
g8,3,-122,-16,-15
f1,2,-23,-16,-15
c7,1,-23,-16,-15
root,0,-16,-16,Infinity
e7,1,Infinity,-16,Infinity
b1,2,-Infinity,-16,Infinity
a1,3,-36,-16,Infinity
b1,2,-36,-16,Infinity
f1,3,-147,-16,Infinity
b1,2,-36,-16,Infinity
b2,3,-163,-16,Infinity
b1,2,-36,-16,Infinity
h2,3,-175,-16,Infinity
b1,2,-36,-16,Infinity
g3,3,-85,-16,Infinity
b1,2,-36,-16,Infinity
c4,3,-115,-16,Infinity
b1,2,-36,-16,Infinity
g4,3,-114,-16,Infinity
b1,2,-36,-16,Infinity
b5,3,-130,-16,Infinity
b1,2,-36,-16,Infinity
a6,3,-81,-16,Infinity
b1,2,-36,-16,Infinity
f6,3,-112,-16,Infinity
b1,2,-36,-16,Infinity
c7,3,-109,-16,Infinity
b1,2,-36,-16,Infinity
f8,3,-87,-16,Infinity
b1,2,-36,-16,Infinity
e7,1,-36,-16,Infinity
root,0,-16,-16,Infinity
f8,1,Infinity,-16,Infinity
b1,2,-Infinity,-16,Infinity
a1,3,7,-16,Infinity
b1,2,7,7,Infinity
f1,3,-104,7,Infinity
b1,2,7,7,Infinity
b2,3,-120,7,Infinity
b1,2,7,7,Infinity
h2,3,-132,7,Infinity
b1,2,7,7,Infinity
g3,3,-42,7,Infinity
b1,2,7,7,Infinity
c4,3,-72,7,Infinity
b1,2,7,7,Infinity
g4,3,-71,7,Infinity
b1,2,7,7,Infinity
b5,3,-87,7,Infinity
b1,2,7,7,Infinity
a6,3,-38,7,Infinity
b1,2,7,7,Infinity
f6,3,-77,7,Infinity
b1,2,7,7,Infinity
g6,3,-88,7,Infinity
b1,2,7,7,Infinity
c7,3,-66,7,Infinity
b1,2,7,7,Infinity
e7,3,-87,7,Infinity
b1,2,7,7,Infinity
g8,3,-92,7,Infinity
b1,2,7,7,Infinity
f8,1,7,-16,7
f1,2,-Infinity,-16,7
a1,3,-1,-16,7
f1,2,-1,-1,7
b1,3,-76,-1,7
f1,2,-1,-1,7
h2,3,-160,-1,7
f1,2,-1,-1,7
g3,3,-58,-1,7
f1,2,-1,-1,7
c4,3,-80,-1,7
f1,2,-1,-1,7
g4,3,-79,-1,7
f1,2,-1,-1,7
b5,3,-95,-1,7
f1,2,-1,-1,7
a6,3,-46,-1,7
f1,2,-1,-1,7
f6,3,-85,-1,7
f1,2,-1,-1,7
g6,3,-96,-1,7
f1,2,-1,-1,7
c7,3,-74,-1,7
f1,2,-1,-1,7
e7,3,-95,-1,7
f1,2,-1,-1,7
g8,3,-100,-1,7
f1,2,-1,-1,7
f8,1,-1,-16,-1
b2,2,-Infinity,-16,-1
a1,3,17,-16,-1
b2,2,17,-16,-1
f8,1,-1,-16,-1
h2,2,-Infinity,-16,-1
a1,3,-21,-16,-1
h2,2,-21,-16,-1
b1,3,-96,-16,-1
h2,2,-21,-16,-1
f1,3,-90,-16,-1
h2,2,-21,-16,-1
g3,3,-78,-16,-1
h2,2,-21,-16,-1
c4,3,-100,-16,-1
h2,2,-21,-16,-1
g4,3,-99,-16,-1
h2,2,-21,-16,-1
b5,3,-115,-16,-1
h2,2,-21,-16,-1
a6,3,-66,-16,-1
h2,2,-21,-16,-1
f6,3,-105,-16,-1
h2,2,-21,-16,-1
g6,3,-116,-16,-1
h2,2,-21,-16,-1
c7,3,-94,-16,-1
h2,2,-21,-16,-1
e7,3,-115,-16,-1
h2,2,-21,-16,-1
g8,3,-120,-16,-1
h2,2,-21,-16,-1
f8,1,-21,-16,-1
root,0,-16,-16,Infinity
g8,1,Infinity,-16,Infinity
b1,2,-Infinity,-16,Infinity
a1,3,-41,-16,Infinity
b1,2,-41,-16,Infinity
f1,3,-152,-16,Infinity
b1,2,-41,-16,Infinity
b2,3,-168,-16,Infinity
b1,2,-41,-16,Infinity
h2,3,-180,-16,Infinity
b1,2,-41,-16,Infinity
g3,3,-90,-16,Infinity
b1,2,-41,-16,Infinity
c4,3,-120,-16,Infinity
b1,2,-41,-16,Infinity
g4,3,-119,-16,Infinity
b1,2,-41,-16,Infinity
b5,3,-135,-16,Infinity
b1,2,-41,-16,Infinity
a6,3,-86,-16,Infinity
b1,2,-41,-16,Infinity
f6,3,-117,-16,Infinity
b1,2,-41,-16,Infinity
c7,3,-114,-16,Infinity
b1,2,-41,-16,Infinity
f8,3,-92,-16,Infinity
b1,2,-41,-16,Infinity
g8,1,-41,-16,Infinity
root,0,-16,-16,Infinity
