XOXO*X*X
*XO*X**O
OO**OXOO
**X*O**O
XXX**XOX
X*X*O*OX
XX**XX*O
XXOXX**O
Node,Depth,Value,Alpha,Beta
e1,2,108,108,Infinity
f4,3,100,108,Infinity
e1,2,108,108,Infinity
d5,3,110,108,Infinity
e1,2,110,110,Infinity
e5,3,110,110,Infinity
e1,2,110,110,Infinity
f6,3,101,110,Infinity
e1,2,110,110,Infinity
d7,3,107,110,Infinity
e1,2,110,110,Infinity
a8,3,201,110,Infinity
e1,2,201,201,Infinity
c3,1,201,54,201
g2,2,-Infinity,54,201
e1,3,130,54,201
g2,2,130,130,201
a2,3,96,130,201
g2,2,130,130,201
d3,3,116,130,201
g2,2,130,130,201
a4,3,110,130,201
g2,2,130,130,201
b4,3,101,130,201
g2,2,130,130,201
f4,3,110,130,201
g2,2,130,130,201
g4,3,123,130,201
g2,2,130,130,201
d5,3,86,130,201
g2,2,130,130,201
e5,3,128,130,201
g2,2,130,130,201
f6,3,111,130,201
g2,2,130,130,201
d7,3,117,130,201
g2,2,130,130,201
a8,3,211,130,201
g2,2,211,130,201
c3,1,201,54,201
d3,2,-Infinity,54,201
e1,3,108,54,201
d3,2,108,108,201
d2,3,79,108,201
d3,2,108,108,201
a4,3,90,108,201
d3,2,108,108,201
b4,3,79,108,201
d3,2,108,108,201
d4,3,104,108,201
d3,2,108,108,201
f4,3,88,108,201
d3,2,108,108,201
d5,3,98,108,201
d3,2,108,108,201
e5,3,106,108,201
d3,2,108,108,201
f6,3,89,108,201
d3,2,108,108,201
d7,3,95,108,201
d3,2,108,108,201
a8,3,189,108,201
d3,2,189,189,201
c3,1,189,54,189
a4,2,-Infinity,54,189
e1,3,102,54,189
a4,2,102,102,189
a2,3,68,102,189
a4,2,102,102,189
d3,3,96,102,189
a4,2,102,102,189
b4,3,73,102,189
a4,2,102,102,189
f4,3,82,102,189
a4,2,102,102,189
d5,3,92,102,189
a4,2,102,102,189
e5,3,100,102,189
a4,2,102,102,189
f6,3,83,102,189
a4,2,102,102,189
d7,3,89,102,189
a4,2,102,102,189
c3,1,102,54,102
g4,2,-Infinity,54,102
e1,3,107,54,102
g4,2,107,54,102
c3,1,102,54,102
d5,2,-Infinity,54,102
e1,3,112,54,102
d5,2,112,54,102
c3,1,102,54,102
e5,2,-Infinity,54,102
e1,3,112,54,102
e5,2,112,54,102
c3,1,102,54,102
c7,2,-Infinity,54,102
e1,3,172,54,102
c7,2,172,54,102
c3,1,102,54,102
a8,2,-Infinity,54,102
e1,3,37,54,102
a8,2,37,54,102
a2,3,3,54,102
a8,2,37,54,102
d3,3,31,54,102
a8,2,37,54,102
a4,3,17,54,102
a8,2,37,54,102
b4,3,8,54,102
a8,2,37,54,102
f4,3,17,54,102
a8,2,37,54,102
d5,3,27,54,102
a8,2,37,54,102
e5,3,35,54,102
a8,2,37,54,102
f6,3,18,54,102
a8,2,37,54,102
d7,3,24,54,102
a8,2,37,54,102
c3,1,37,54,102
root,0,54,54,Infinity
d3,1,Infinity,54,Infinity
a2,2,-Infinity,54,Infinity
e1,3,189,54,Infinity
a2,2,189,189,Infinity
c3,3,122,189,Infinity
a2,2,189,189,Infinity
a4,3,177,189,Infinity
a2,2,189,189,Infinity
f4,3,169,189,Infinity
a2,2,189,189,Infinity
d5,3,179,189,Infinity
a2,2,189,189,Infinity
e5,3,179,189,Infinity
a2,2,189,189,Infinity
f6,3,170,189,Infinity
a2,2,189,189,Infinity
d7,3,176,189,Infinity
a2,2,189,189,Infinity
a8,3,270,189,Infinity
a2,2,270,270,Infinity
d3,1,270,54,270
c3,2,-Infinity,54,270
e1,3,96,54,270
c3,2,96,96,270
a2,3,62,96,270
